,Unnamed: 0,Column1,url,date,content,label,renderedContent,id,user,outlinks,tcooutlinks,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,media,retweetedTweet,quotedTweet,mentionedUsers,coordinates,place,username
10,10,1875,https://twitter.com/PresidenciaSV/status/1381796225146572800,13/04/2021 04:27:00,"""It is construction and investment in the future will be a hospital that will remain for multiple diseases, we will build operating rooms and we will have research areas; everything will be free as has been the vaccine, which is free, universal and voluntary"", President @Nayibbukele. https://t.co/o30gx3mtsv. ",pos,"""Está construcción e inversión en el futuro será un hospital que quedará para múltiples enfermedades, vamos a construir quirófanos y tendremos áreas de investigación; todo será gratuito como lo ha sido la vacuna, que es gratuita, universal y voluntaria"", Presidente @nayibbukele. https://t.co/o30Gx3MTsV",1.38e+18,"{'username': 'PresidenciaSV', 'displayname': 'Casa Presidencial', 'id': 88716854, 'description': 'Presidencia de la República de El Salvador ???? #NayibPresidente', 'rawDescription': 'Presidencia de la República de El Salvador ???? #NayibPresidente', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2009, 11, 9, 17, 44, 59, tzinfo=datetime.timezone.utc), 'followersCount': 792110, 'friendsCount': 657, 'statusesCount': 135419, 'favouritesCount': 2721, 'listedCount': 854, 'mediaCount': 28638, 'location': 'San Salvador', 'protected': False, 'linkUrl': 'http://www.presidencia.gob.sv', 'linkTcourl': 'https://t.co/L5cPnDW3m3', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1388374494536949761/HPCfkBy5_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/88716854/1619849250'}",[],[],23,171,895,4,1.38e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"[{'previewUrl': 'https://pbs.twimg.com/media/Ey0gVf-XAAAt9_K?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ey0gVf-XAAAt9_K?format=jpg&name=large', 'type': 'photo'}]",,,"[{'username': 'nayibbukele', 'displayname': 'Nayib Bukele ????', 'id': 20736511, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,PresidenciaSV
11,11,18084,https://twitter.com/Zoroastro_2021/status/1338215959350267906,13/12/2020 21:15:00,"It is demonstrated that in this country there is total freedom of expression, too much that a man named @v_trujillom is allowed to be a clown and ""pinch"" to the president of Mexico. They are very angry because they will not do the business of their life with the vaccine. @brozoxmiswebs No block?. ",irr,"Queda demostrado que en este país hay total libertad de expresión,  demasiada que un señor llamado @V_TrujilloM se permite ser un payaso y ""pinchear "" al presidente de México. Están muy enojados porque no harán el negocio de su vida con la vacuna. @brozoxmiswebs No bloque?.",1.34e+18,"{'username': 'Zoroastro_2021', 'displayname': 'Zaratustra', 'id': 1261909862541295616, 'description': 'No deis lo santo a los perros, ni echéis vuestras perlas delante de los puercos.  RT no significa estar de acuerdo.', 'rawDescription': 'No deis lo santo a los perros, ni echéis vuestras perlas delante de los puercos.  RT no significa estar de acuerdo.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 5, 17, 6, 42, 26, tzinfo=datetime.timezone.utc), 'followersCount': 11987, 'friendsCount': 8978, 'statusesCount': 54154, 'favouritesCount': 61978, 'listedCount': 14, 'mediaCount': 1432, 'location': 'San Pedro de los Sahuaros ', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1352493726854225920/O1ehP6o5_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1261909862541295616/1598759481'}",[],[],20,152,323,10,1.34e+18,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,"[{'username': 'V_TrujilloM', 'displayname': 'Víctor Trujillo', 'id': 750374138578018304, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'brozoxmiswebs', 'displayname': 'brozo xmiswebs', 'id': 107120856, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,Zoroastro_2021
12,12,4773,https://twitter.com/joseolivaresm/status/1374858704533778432,25/03/2021 00:00:00,Venezuela is the country where more doctors die by Covid-19 in America! It is the only country that has not yet vaccinated all health personnel! This is criminal! No one can do politics with the vaccine. #Exenentrarlavacuna ,pos,Venezuela es el país donde mueren más médicos por Covid-19 en América! Es el único país que todavía no ha vacunado a todo el personal de salud! Esto es criminal! NADIE puede hacer política con la vacuna. #DejenEntrarLaVacuna,1.37e+18,"{'username': 'joseolivaresm', 'displayname': 'Jose Manuel Olivares', 'id': 45508459, 'description': 'Papá de Francisco. Diputado a la @AsambleaVE x Vargas. Médico RadioOncólogo. Comisionado Presidencial para Emergencia en Salud y Atención Sanitaria al Migrante', 'rawDescription': 'Papá de Francisco. Diputado a la @AsambleaVE x Vargas. Médico RadioOncólogo. Comisionado Presidencial para Emergencia en Salud y Atención Sanitaria al Migrante', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2009, 6, 8, 5, 36, tzinfo=datetime.timezone.utc), 'followersCount': 436514, 'friendsCount': 24608, 'statusesCount': 43923, 'favouritesCount': 6635, 'listedCount': 1030, 'mediaCount': 7613, 'location': 'La Guaira, Vargas', 'protected': False, 'linkUrl': 'https://www.facebook.com/JoseManuelOlivaresM/', 'linkTcourl': 'https://t.co/rANQo3QOMC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/900190082312921089/saqpTnl3_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/45508459/1595651100'}",[],[],128,2984,3276,88,1.37e+18,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,joseolivaresm
13,13,12440,https://twitter.com/m_ebrard/status/1353725579477069830,25/01/2021 16:25:00,"He concluded Call Telefónica by President López Obrador with Vladimir Putin, president of the Russian Federation. He was cordial and successful. As a result Hugo López Gatell can advance with backup of the Russian government to ensure arrival of the Sputnik V vaccine as soon as possible. ",neu,"Concluyó llamada telefónica del Presidente López Obrador con Vladimir Putin, Presidente de la Federación de Rusia. Fue cordial y exitosa. Como resultado Hugo López Gatell podrá avanzar con respaldo del gobierno ruso para asegurar arribo de la vacuna sputnik V a la brevedad.",1.35e+18,"{'username': 'm_ebrard', 'displayname': 'Marcelo Ebrard C.', 'id': 64798737, 'description': 'Secretario de Relaciones Exteriores de México', 'rawDescription': 'Secretario de Relaciones Exteriores de México', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2009, 8, 11, 19, 31, 27, tzinfo=datetime.timezone.utc), 'followersCount': 2142231, 'friendsCount': 1252, 'statusesCount': 11551, 'favouritesCount': 2303, 'listedCount': 6959, 'mediaCount': 1071, 'location': 'Ciudad de México', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1124429229477654528/MTTkGMad_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/64798737/1556919740'}",[],[],1478,5704,21486,478,1.35e+18,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,m_ebrard
14,14,6035,https://twitter.com/TallarinQantico/status/1370472424622460928,12/03/2021 21:31:00,VIP vaccinated in the EUES. Restaurant Chef Feucon on Via Samborondon accesses the VIP vaccine. Please @drrodolfarfan explain to citizenship this.  #Vacunagateec https://t.co/aicknmwnem ,irr,"Vacunado VIP en la UEES. Chef de restaurante pelucon en la Vía Samborondon accede a la vacuna VIP. Favor @DrRodolfoFarfan explicar a la ciudadanía esto.
#VacunaGateEc https://t.co/AIcKNmwneM",1.37e+18,"{'username': 'TallarinQantico', 'displayname': 'TallarínQantico', 'id': 930996485419884545, 'description': 'no hay el texto', 'rawDescription': 'no hay el texto', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2017, 11, 16, 3, 10, 34, tzinfo=datetime.timezone.utc), 'followersCount': 3534, 'friendsCount': 1038, 'statusesCount': 2676, 'favouritesCount': 1273, 'listedCount': 5, 'mediaCount': 557, 'location': 'Daule, Ecuador', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1321467004382072837/757EgAAb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/930996485419884545/1608257578'}",[],[],13,197,185,30,1.37e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"[{'previewUrl': 'https://pbs.twimg.com/media/EwTlZSdWgAEaY3h?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EwTlZSdWgAEaY3h?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/EwTlZSdXMAAPxxL?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EwTlZSdXMAAPxxL?format=jpg&name=large', 'type': 'photo'}]",,,,,,TallarinQantico
15,15,3492,https://twitter.com/sopitas/status/1378554669824237568,04/04/2021 05:47:00,"Another case of a nurse who for ""error"" pretended to apply the coreavirus vaccine to an older adult, now on cdmx ??  https://t.co/fgg1e0ogrb. ",neu,"Otro caso de una enfermera que por ""error"" fingió aplicar la vacuna contra el coronavirus a un adulto mayor, ahora en CDMX ??

sopitas.com/noticias/video…",1.38e+18,"{'username': 'sopitas', 'displayname': 'Sopitas', 'id': 3362741, 'description': 'Un tipo muy afortunado!\n\nContacto: sopitas@sopitas.com', 'rawDescription': 'Un tipo muy afortunado!\n\nContacto: sopitas@sopitas.com', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2007, 4, 3, 21, 18, 19, tzinfo=datetime.timezone.utc), 'followersCount': 3191155, 'friendsCount': 3467, 'statusesCount': 226548, 'favouritesCount': 6069, 'listedCount': 6087, 'mediaCount': 66477, 'location': 'Mexico', 'protected': False, 'linkUrl': 'http://www.sopitas.com', 'linkTcourl': 'http://t.co/jomeE6HI0O', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1066360955917881344/1JEzA5He_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3362741/1543075790'}",['https://www.sopitas.com/noticias/video-enfermera-finge-aplicar-vacuna-contra-covid-cdmx/'],['https://t.co/fGg1E0ogRb'],60,335,816,39,1.38e+18,es,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,,,,,,,sopitas
16,16,4947,https://twitter.com/pablom_m/status/1374376735425269777,23/03/2021 16:05:00,"Cuba begins vaccination with its own vaccine, developed with State resources in a country that supports a criminal economic blockade for 61 years. Meanwhile, in Europe we continue at the mercy of the large pharmaceuticals that fail to comply with the delivery times. https://t.co/dbfpnpdyam ",neu,"Cuba inicia la vacunación con su propia vacuna, desarrollada con los recursos del estado en un país que soporta un bloqueo económico criminal desde hace 61 años. Mientras tanto, en Europa seguimos a merced de las grandes farmacéuticas que incumplen los plazos de entrega. twitter.com/AFPespanol/sta…",1.37e+18,"{'username': 'pablom_m', 'displayname': 'PabloMM', 'id': 1081168493091962880, 'description': 'En mi hambre mando yo.', 'rawDescription': 'En mi hambre mando yo.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2019, 1, 4, 12, 40, 30, tzinfo=datetime.timezone.utc), 'followersCount': 120711, 'friendsCount': 524, 'statusesCount': 6738, 'favouritesCount': 1765, 'listedCount': 296, 'mediaCount': 1359, 'location': 'Cádiz', 'protected': False, 'linkUrl': 'https://www.instagram.com/pablomm', 'linkTcourl': 'https://t.co/p4CpLWLaoy', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1137706277403054080/H-wlZfjG_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1081168493091962880/1577033528'}",['https://twitter.com/AFPespanol/status/1374052637444866054'],['https://t.co/dbFPNpDyAm'],31,903,2440,11,1.37e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"{'url': 'https://twitter.com/AFPespanol/status/1374052637444866054', 'date': datetime.datetime(2021, 3, 22, 17, 37, 32, tzinfo=datetime.timezone.utc), 'content': '???? Cuba inicia vacunación de 150.000 trabajadores de la salud #AFP \n\n? https://t.co/cgB408EOD7 https://t.co/V8QqJQoC3S', 'renderedContent': '???? Cuba inicia vacunación de 150.000 trabajadores de la salud #AFP \n\n? u.afp.com/Uf6h https://t.co/V8QqJQoC3S', 'id': 1374052637444866054, 'user': {'username': 'AFPespanol', 'displayname': 'Agence France-Presse', 'id': 851108442, 'description': 'Las noticias y las historias del mundo con el aporte de los periodistas de la AFP en 150 países. También en Facebook: u.afp.com/AFPespanol', 'rawDescription': 'Las noticias y las historias del mundo con el aporte de los periodistas de la AFP en 150 países. También en Facebook: https://t.co/USg46DHztr', 'descriptionUrls': [{'text': 'u.afp.com/AFPespanol', 'url': 'http://u.afp.com/AFPespanol', 'tcourl': 'https://t.co/USg46DHztr', 'indices': (118, 141)}], 'verified': True, 'created': datetime.datetime(2012, 9, 28, 14, 0, 14, tzinfo=datetime.timezone.utc), 'followersCount': 512577, 'friendsCount': 1029, 'statusesCount': 193781, 'favouritesCount': 355, 'listedCount': 4821, 'mediaCount': 121105, 'location': 'Montevideo, Uruguay', 'protected': False, 'linkUrl': 'http://www.afp.com/es', 'linkTcourl': 'https://t.co/xUUUHGq0CB', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1272859011474481152/J3eS0fH9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/851108442/1606670390'}, 'outlinks': ['http://u.afp.com/Uf6h'], 'tcooutlinks': ['https://t.co/cgB408EOD7'], 'replyCount': 73, 'retweetCount': 960, 'likeCount': 2398, 'quoteCount': 267, 'conversationId': 1374052637444866054, 'lang': 'es', 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'sourceUrl': 'https://about.twitter.com/products/tweetdeck', 'sourceLabel': 'TweetDeck', 'media': [{'previewUrl': 'https://pbs.twimg.com/media/ExGdkNSW8AAjku2?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/ExGdkNSW8AAjku2?format=jpg&name=large', 'type': 'photo'}], 'retweetedTweet': None, 'quotedTweet': None, 'mentionedUsers': None, 'coordinates': None, 'place': None}",,,,pablom_m
17,17,19269,https://twitter.com/_infoLibre/status/1326426966287847425,11/11/2020 08:30:00,"Married wants to help autonomists using the money that the Government has foreseen for the VACID-19 vaccine, by @fervabi https://t.co/rvwdvh1fv6 https://t.co/l6d6leflci ",neu,"Casado quiere ayudar a los autónomos utilizando el dinero que el Gobierno ha previsto para la vacuna del covid-19, por @Fervabi ow.ly/UYN050Ch15k https://t.co/l6d6lEflCI",1.33e+18,"{'username': '_infoLibre', 'displayname': 'infoLibre', 'id': 603884167, 'description': 'Información libre e independiente. Apuesta por el periodismo de calidad. ¡Hazte soci@ y actúa!', 'rawDescription': 'Información libre e independiente. Apuesta por el periodismo de calidad. ¡Hazte soci@ y actúa!', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2012, 6, 9, 20, 4, 23, tzinfo=datetime.timezone.utc), 'followersCount': 336666, 'friendsCount': 899, 'statusesCount': 181563, 'favouritesCount': 5907, 'listedCount': 4909, 'mediaCount': 123292, 'location': 'Madrid', 'protected': False, 'linkUrl': 'http://www.infolibre.es', 'linkTcourl': 'http://t.co/IHDkZjU9ec', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1369253749563289603/hI1gm78B_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/603884167/1589378419'}",['http://ow.ly/UYN050Ch15k'],['https://t.co/RvWdvh1Fv6'],163,265,232,137,1.33e+18,es,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",https://www.hootsuite.com,Hootsuite Inc.,"[{'previewUrl': 'https://pbs.twimg.com/media/EmhqS-5W4AY6aoC?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EmhqS-5W4AY6aoC?format=jpg&name=large', 'type': 'photo'}]",,,"[{'username': 'Fervabi', 'displayname': 'Fernando Varela', 'id': 48648969, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,_infoLibre
18,18,8990,https://twitter.com/DrCKambourian/status/1362404645616943106,18/02/2021 15:12:00,"15 days waiting for turn to be vaccinated as health personnel. They were already vaccinated: Intendants, militants, officials, friends, Flands, young people of 18, drivers, and others. The militant vaccine is only for partisan militants. Public health? ",neu,"15 días ESPERANDO TURNO para ser vacunado como personal de Salud. Ya se vacunaron: Intendentes, militantes, funcionarios, amigos, farándula, jóvenes de 18 años, Choferes, y otros. La Vacuna Militante es solo para militantes partidarios. Salud Pública?",1.36e+18,"{'username': 'DrCKambourian', 'displayname': 'Dr Carlos Kambourian', 'id': 927770778, 'description': 'Médico pediatra.Ex Presidente del Hospital Garrahan. YouTube: shorturl.at/cxSX6', 'rawDescription': 'Médico pediatra.Ex Presidente del Hospital Garrahan. YouTube: https://t.co/3wRjIL8j3i', 'descriptionUrls': [{'text': 'shorturl.at/cxSX6', 'url': 'http://shorturl.at/cxSX6', 'tcourl': 'https://t.co/3wRjIL8j3i', 'indices': (62, 85)}], 'verified': False, 'created': datetime.datetime(2012, 11, 5, 15, 2, 20, tzinfo=datetime.timezone.utc), 'followersCount': 55883, 'friendsCount': 3165, 'statusesCount': 1856, 'favouritesCount': 768, 'listedCount': 65, 'mediaCount': 696, 'location': 'Buenos Aires, Argentina', 'protected': False, 'linkUrl': 'https://instagram.com/carlos_kambourian', 'linkTcourl': 'https://t.co/MYKgPvKs3W', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1384549369463156736/XFaycWoM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/927770778/1510003910'}",[],[],439,2575,7104,160,1.36e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,DrCKambourian
19,19,14366,https://twitter.com/CMonteroOficial/status/1348420445347983368,11/01/2021 01:04:00,Most doctors in the USA are professionals but very cold. I loved seeing the nurse today hugging my mom after giving him the vaccine against # Covid19 is not so difficult to be human ... https://t.co/62xpxgn8w7 ,neu,La mayoría de los médicos en USA son profesionales pero muy fríos. Me encantó ver hoy a la enfermera abrazar a mi mamá luego de darle la vacuna contra #COVID19 No es tan difícil ser humanos... https://t.co/62xpxGN8W7,1.35e+18,"{'username': 'CMonteroOficial', 'displayname': 'Carlos Montero', 'id': 119758810, 'description': 'Periodista, Corresponsal, Profe universitario @appstate Ganador de 5 premios Emmys. Padre de Charlie y Carmencita. Siempre buscando todas las caras de la verdad', 'rawDescription': 'Periodista, Corresponsal, Profe universitario @appstate Ganador de 5 premios Emmys. Padre de Charlie y Carmencita. Siempre buscando todas las caras de la verdad', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 3, 4, 15, 21, 27, tzinfo=datetime.timezone.utc), 'followersCount': 520816, 'friendsCount': 383, 'statusesCount': 115100, 'favouritesCount': 15930, 'listedCount': 3419, 'mediaCount': 4502, 'location': 'Miami, Fl ', 'protected': False, 'linkUrl': 'http://www.facebook.com/SoyMonteroCarlos', 'linkTcourl': 'https://t.co/w8gzyCFmCY', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1306609750759690241/5jR_K4N8_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/119758810/1536740623'}",[],[],67,319,1059,12,1.35e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1348420415706849280/pu/img/HJ4poFJtev4oMPUn.jpg', 'variants': [{'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1348420415706849280/pu/pl/PYEwwtpUqiFUOKCy.m3u8?tag=10', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1348420415706849280/pu/vid/640x360/U5QD1e3NNL09QaYd.mp4?tag=10', 'bitrate': 832000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1348420415706849280/pu/vid/1280x720/cCdSrGfcldRr4qaP.mp4?tag=10', 'bitrate': 2176000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1348420415706849280/pu/vid/480x270/KGwwO0GNrdeIs0Mo.mp4?tag=10', 'bitrate': 256000}], 'duration': 6.73, 'type': 'video'}]",,,,,,CMonteroOficial
